"id","SP_NAME","date_time","outletid","total_bet","total_win","pj_contribution","pj_payout","seed_money","seed_money_overk","seed_contri","ChannelType","platformcode","gamebrand","gamename","playerid","txn_count","bet_0_2","bet_3_10","bet_11_50","bet_51_100","bet_101_250","bet_251_1000","bet_1k_5k","bet_above_5k"
5038,SP1,2024-11-01 00:00:00.000,"1",15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"703",2,0,2,0,0,0,0,0,0
5039,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7033",1,0,1,0,0,0,0,0,0
5040,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7034",1,0,1,0,0,0,0,0,0
5041,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7035",1,0,0,1,0,0,0,0,0
5042,SP1,2024-11-01 00:00:00.000,"1",5.000000,9.250000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7036",1,0,1,0,0,0,0,0,0
5043,SP1,2024-11-01 00:00:00.000,"1",5.000000,15.500000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7037",1,0,1,0,0,0,0,0,0
5044,SP1,2024-11-01 00:00:00.000,"1",22.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7038",2,2,0,0,0,0,0,0,0
5045,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7041",1,0,1,0,0,0,0,0,0
5046,SP1,2024-11-01 00:00:00.000,"1",5.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7044",1,0,1,0,0,0,0,0,0
5047,SP1,2024-11-01 00:00:00.000,"1",39.000000,12.500000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7048",2,0,0,2,0,0,0,0,0
5048,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"705",1,0,1,0,0,0,0,0,0
5049,SP1,2024-11-01 00:00:00.000,"1",3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7051",1,0,1,0,0,0,0,0,0
5050,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7052",1,0,1,0,0,0,0,0,0
5051,SP1,2024-11-01 00:00:00.000,"1",12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7056",2,2,0,0,0,0,0,0,0
5052,SP1,2024-11-01 00:00:00.000,"1",40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7057",2,0,0,2,0,0,0,0,0
5053,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7059",2,0,2,0,0,0,0,0,0
5054,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7061",1,0,0,1,0,0,0,0,0
5055,SP1,2024-11-01 00:00:00.000,"1",82.000000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7065",2,2,0,0,0,0,0,0,0
5056,SP1,2024-11-01 00:00:00.000,"1",0.500000,1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7068",1,1,0,0,0,0,0,0,0
5057,SP1,2024-11-01 00:00:00.000,"1",5.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7069",1,0,1,0,0,0,0,0,0
5058,SP1,2024-11-01 00:00:00.000,"1",30.000000,768.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7070",2,0,0,2,0,0,0,0,0
5059,SP1,2024-11-01 00:00:00.000,"1",15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7071",2,0,2,0,0,0,0,0,0
5060,SP1,2024-11-01 00:00:00.000,"1",80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7073",1,0,0,0,1,0,0,0,0
5061,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7076",1,0,0,1,0,0,0,0,0
5062,SP1,2024-11-01 00:00:00.000,"1",10.000000,2.500000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"708",1,0,1,0,0,0,0,0,0
5063,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7080",1,0,1,0,0,0,0,0,0
5064,SP1,2024-11-01 00:00:00.000,"1",2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7082",1,1,0,0,0,0,0,0,0
5065,SP1,2024-11-01 00:00:00.000,"1",13.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7083",2,0,2,0,0,0,0,0,0
5066,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7085",2,0,2,0,0,0,0,0,0
5067,SP1,2024-11-01 00:00:00.000,"1",100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7086",1,0,0,0,1,0,0,0,0
5068,SP1,2024-11-01 00:00:00.000,"1",12.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7087",2,0,2,0,0,0,0,0,0
5069,SP1,2024-11-01 00:00:00.000,"1",10.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"709",1,0,1,0,0,0,0,0,0
5070,SP1,2024-11-01 00:00:00.000,"1",5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7091",1,0,1,0,0,0,0,0,0
5071,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7093",1,0,0,1,0,0,0,0,0
5072,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7097",1,0,0,1,0,0,0,0,0
5073,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7098",1,0,1,0,0,0,0,0,0
5074,SP1,2024-11-01 00:00:00.000,"1",10.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7099",1,0,1,0,0,0,0,0,0
5075,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"710",1,0,0,1,0,0,0,0,0
5076,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7100",1,0,1,0,0,0,0,0,0
5077,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7101",1,0,0,1,0,0,0,0,0
5078,SP1,2024-11-01 00:00:00.000,"1",102.000000,282.500000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7102",3,0,0,0,3,0,0,0,0
5079,SP1,2024-11-01 00:00:00.000,"1",12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7103",2,2,0,0,0,0,0,0,0
5080,SP1,2024-11-01 00:00:00.000,"1",5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7104",1,0,1,0,0,0,0,0,0
5081,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7106",1,0,0,1,0,0,0,0,0
5082,SP1,2024-11-01 00:00:00.000,"1",20.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7107",1,0,0,1,0,0,0,0,0
5083,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7110",1,0,1,0,0,0,0,0,0
5084,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7111",1,0,1,0,0,0,0,0,0
5085,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7112",1,0,1,0,0,0,0,0,0
5086,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7115",2,0,2,0,0,0,0,0,0
5087,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7118",1,0,1,0,0,0,0,0,0
5088,SP1,2024-11-01 00:00:00.000,"1",3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7119",1,0,1,0,0,0,0,0,0
5089,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7121",1,0,0,1,0,0,0,0,0
5090,SP1,2024-11-01 00:00:00.000,"1",5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7122",1,0,1,0,0,0,0,0,0
5091,SP1,2024-11-01 00:00:00.000,"1",41.000000,105.750000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7129",2,0,0,2,0,0,0,0,0
5092,SP1,2024-11-01 00:00:00.000,"1",5.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7130",1,0,1,0,0,0,0,0,0
5093,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7131",1,0,1,0,0,0,0,0,0
5094,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7132",1,0,1,0,0,0,0,0,0
5095,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7133",1,0,1,0,0,0,0,0,0
5096,SP1,2024-11-01 00:00:00.000,"1",0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7134",1,1,0,0,0,0,0,0,0
5097,SP1,2024-11-01 00:00:00.000,"1",5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7136",1,0,1,0,0,0,0,0,0
5098,SP1,2024-11-01 00:00:00.000,"1",5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7137",1,0,1,0,0,0,0,0,0
5099,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7138",1,0,1,0,0,0,0,0,0
5100,SP1,2024-11-01 00:00:00.000,"1",3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7141",1,0,1,0,0,0,0,0,0
5101,SP1,2024-11-01 00:00:00.000,"1",15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7142",2,0,2,0,0,0,0,0,0
5102,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7144",1,0,1,0,0,0,0,0,0
5103,SP1,2024-11-01 00:00:00.000,"1",3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7148",1,0,1,0,0,0,0,0,0
5104,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7149",1,0,0,1,0,0,0,0,0
5105,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7150",1,0,1,0,0,0,0,0,0
5106,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7152",1,0,1,0,0,0,0,0,0
5107,SP1,2024-11-01 00:00:00.000,"1",10.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7154",1,0,1,0,0,0,0,0,0
5108,SP1,2024-11-01 00:00:00.000,"1",8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7155",1,0,1,0,0,0,0,0,0
5109,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7159",1,0,1,0,0,0,0,0,0
5110,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7160",1,0,1,0,0,0,0,0,0
5111,SP1,2024-11-01 00:00:00.000,"1",30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7165",2,0,0,2,0,0,0,0,0
5112,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7166",1,0,1,0,0,0,0,0,0
5113,SP1,2024-11-01 00:00:00.000,"1",88.000000,243.200000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7167",2,0,2,0,0,0,0,0,0
5114,SP1,2024-11-01 00:00:00.000,"1",5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"717",1,0,1,0,0,0,0,0,0
5115,SP1,2024-11-01 00:00:00.000,"1",120.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7170",3,0,3,0,0,0,0,0,0
5116,SP1,2024-11-01 00:00:00.000,"1",1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7172",1,1,0,0,0,0,0,0,0
5117,SP1,2024-11-01 00:00:00.000,"1",0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7173",1,1,0,0,0,0,0,0,0
5118,SP1,2024-11-01 00:00:00.000,"1",80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7175",1,0,0,0,1,0,0,0,0
5119,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7177",1,0,1,0,0,0,0,0,0
5120,SP1,2024-11-01 00:00:00.000,"1",28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7180",3,0,3,0,0,0,0,0,0
5121,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7181",1,0,1,0,0,0,0,0,0
5122,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7182",1,0,1,0,0,0,0,0,0
5123,SP1,2024-11-01 00:00:00.000,"1",80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7183",1,0,0,0,1,0,0,0,0
5124,SP1,2024-11-01 00:00:00.000,"1",40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7184",2,0,0,2,0,0,0,0,0
5125,SP1,2024-11-01 00:00:00.000,"1",2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7186",1,1,0,0,0,0,0,0,0
5126,SP1,2024-11-01 00:00:00.000,"1",10.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7187",1,0,1,0,0,0,0,0,0
5127,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7189",1,0,1,0,0,0,0,0,0
5128,SP1,2024-11-01 00:00:00.000,"1",3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7190",1,0,1,0,0,0,0,0,0
5129,SP1,2024-11-01 00:00:00.000,"1",30.000000,56.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7191",2,0,0,2,0,0,0,0,0
5130,SP1,2024-11-01 00:00:00.000,"1",22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7197",2,2,0,0,0,0,0,0,0
5131,SP1,2024-11-01 00:00:00.000,"1",0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7198",1,1,0,0,0,0,0,0,0
5132,SP1,2024-11-01 00:00:00.000,"1",7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"72",1,0,1,0,0,0,0,0,0
5133,SP1,2024-11-01 00:00:00.000,"1",20.000000,302.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"720",1,0,0,1,0,0,0,0,0
5134,SP1,2024-11-01 00:00:00.000,"1",12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7200",2,2,0,0,0,0,0,0,0
5135,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7201",1,0,1,0,0,0,0,0,0
5136,SP1,2024-11-01 00:00:00.000,"1",5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7202",1,0,1,0,0,0,0,0,0
5137,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7207",1,0,1,0,0,0,0,0,0
5138,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"721",1,0,0,1,0,0,0,0,0
5139,SP1,2024-11-01 00:00:00.000,"1",72.000000,21.500000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7211",1,0,0,0,1,0,0,0,0
5140,SP1,2024-11-01 00:00:00.000,"1",41.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7214",2,0,0,2,0,0,0,0,0
5141,SP1,2024-11-01 00:00:00.000,"1",30.000000,49.500000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7217",2,0,2,0,0,0,0,0,0
5142,SP1,2024-11-01 00:00:00.000,"1",20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7222",1,0,0,1,0,0,0,0,0
5143,SP1,2024-11-01 00:00:00.000,"1",16.500000,15.200000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7224",4,0,4,0,0,0,0,0,0
5144,SP1,2024-11-01 00:00:00.000,"1",8.000000,35.500000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7228",2,0,2,0,0,0,0,0,0
5145,SP1,2024-11-01 00:00:00.000,"1",6.000000,78.800000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7229",2,0,2,0,0,0,0,0,0
5146,SP1,2024-11-01 00:00:00.000,"1",10.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7231",1,0,1,0,0,0,0,0,0
5147,SP1,2024-11-01 00:00:00.000,"1",5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7232",1,0,1,0,0,0,0,0,0
5148,SP1,2024-11-01 00:00:00.000,"1",20.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7233",1,0,0,1,0,0,0,0,0
5149,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7234",1,0,1,0,0,0,0,0,0
5150,SP1,2024-11-01 00:00:00.000,"1",10.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7235",1,0,1,0,0,0,0,0,0
5151,SP1,2024-11-01 00:00:00.000,"1",3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7238",1,0,1,0,0,0,0,0,0
5152,SP1,2024-11-01 00:00:00.000,"1",1.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7239",1,1,0,0,0,0,0,0,0
5153,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"724",1,0,1,0,0,0,0,0,0
5154,SP1,2024-11-01 00:00:00.000,"1",8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7243",1,0,1,0,0,0,0,0,0
5155,SP1,2024-11-01 00:00:00.000,"1",15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7245",2,0,2,0,0,0,0,0,0
5156,SP1,2024-11-01 00:00:00.000,"1",1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7246",1,1,0,0,0,0,0,0,0
5157,SP1,2024-11-01 00:00:00.000,"1",5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7247",1,0,1,0,0,0,0,0,0
5158,SP1,2024-11-01 00:00:00.000,"1",10.000000,36.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7248",1,0,1,0,0,0,0,0,0
5159,SP1,2024-11-01 00:00:00.000,"1",5.000000,2.500000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7249",1,0,1,0,0,0,0,0,0
5160,SP1,2024-11-01 00:00:00.000,"1",10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7250",1,0,1,0,0,0,0,0,0
5161,SP1,2024-11-01 00:00:00.000,"1",20.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7253",1,0,0,1,0,0,0,0,0
5162,SP1,2024-11-01 00:00:00.000,"1",16.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7255",3,0,3,0,0,0,0,0,0
5163,SP1,2024-11-01 00:00:00.000,"1",30.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,RGP,E-GAMES,GP1-BRAND,GP1-NAME,"7259",2,0,0,2,0,0,0,0,0
